Time (s),Joint 1 Position,Joint 2 Position,Joint 3 Position,Joint 4 Position,Joint 5 Position,Joint 6 Position
23.03187108039856,1.6914854062530729,-0.6930652245717308,-1.1068332984436777,-3.1483610637533324,0.3947153224262614,1.8383711795627373
23.12973403930664,1.6914904067847463,-0.6931602601887964,-1.1067655092915578,-3.1485143797156105,0.39472894388122254,1.838575182414601
23.232579946517944,1.6914975504014227,-0.6932495019108176,-1.1066843142155354,-3.148654164039909,0.3947577101808033,1.838722552410196
23.33008599281311,1.6914627848002646,-0.6933255250187677,-1.1066171964180365,-3.1487937154497954,0.39476471153940196,1.8388429069561012
23.430195093154907,1.6915596998665068,-0.6933352898588728,-1.10652660677776,-3.14910030119207,0.39479365316977943,1.8390839092338631
23.529229879379272,1.6915130282375548,-0.6934058236197811,-1.1064668377545561,-3.1492046689652797,0.39480541969497984,1.8391918746307774
23.63240098953247,1.6915094564292166,-0.6934833839484525,-1.1064106509118037,-3.1493251309381183,0.39481720827454997,1.8393380763872555
23.732090950012207,1.691483382228348,-0.6935384183620796,-1.10635930764995,-3.14946581750482,0.3948245357521568,1.8394931441784224
23.832335948944092,1.691483382228348,-0.6936112104648079,-1.1063107880614755,-3.1495580140293633,0.3948328649460308,1.8395967893292418
23.930198907852173,1.6915058846208784,-0.6936892929118701,-1.1062067883581452,-3.1497449592987232,0.39487099751894855,1.8397617805968067
24.033082962036133,1.6915177906486722,-0.6937165853782451,-1.106178011703583,-3.1498611683825546,0.3948752502857492,1.8398961038162251
24.13053607940674,1.6915644622776242,-0.6937581910053167,-1.1060885619689533,-3.1500883831407145,0.39490098708920063,1.840065555424802
24.228633880615234,1.691510647031996,-0.6937909894467827,-1.1060741536618683,-3.150152198823007,0.3948902387345884,1.840135637402269
24.332398891448975,1.6915608904692863,-0.6938532892339513,-1.105999293959514,-3.150327554651608,0.39491453973823765,1.8403084246614916
24.42786407470703,1.6915023128125402,-0.6938959177340509,-1.1059990734639829,-3.150343804242169,0.39490072198101916,1.840367059591916
24.52852702140808,1.691541840824816,-0.6939530414755962,-1.105910195761301,-3.1505222323034867,0.3949356051271794,1.8405226849939023
24.62950897216797,1.691557318660948,-0.6939760791664843,-1.1058617551194176,-3.150673705798621,0.3949419332644311,1.8406375281728466
24.728843927383423,1.691541840824816,-0.6940322562475566,-1.1057909506752828,-3.1507892007418508,0.39496153340877477,1.8407187445343869
